sample,month,dMLA_set,wwtp,well,X2,n,threshold,real_n
Zurich_Dec_2,Dec,set_1,Zurich,C8,C5bT,112,37.83976902,74.16023098
Zurich_Dec_2,Dec,set_1,Zurich,C8,C0aT,579,104.6391318,474.3608682
Zurich_Dec_2,Dec,set_1,Zurich,C8,C5aT,268,129.944357,138.055643
Zurich_Dec_3,Dec,set_1,Zurich,C9,C12aT,1,86.89992296,0
Zurich_Dec_3,Dec,set_1,Zurich,C9,C18bT,1,544.9069797,0
Zurich_Dec_3,Dec,set_1,Zurich,C9,C20aT,21,94.3562367,0
Zurich_Dec_3,Dec,set_1,Zurich,C9,C20bT,1,311.8142208,0
Zurich_Dec_3,Dec,set_1,Zurich,C9,C27bT,1,435.6934198,0
Zurich_Dec_3,Dec,set_1,Zurich,C9,C5aT,20,129.944357,0
Zurich_Dec_3,Dec,set_1,Zurich,C9,C5bT,7,37.83976902,0
Zurich_Dec_3,Dec,set_1,Zurich,C9,C7bT,1,3.065384141,0
Zurich_Dec_3,Dec,set_1,Zurich,C9,C9bT,2,148.2872455,0
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C12bT,4,6.242640687,0
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C18bT,308,544.9069797,0
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C20aT,83,94.3562367,0
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C20bT,51,311.8142208,0
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C3bT,3,15.45768899,0
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C8aT,6,18.45969005,0
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C8bT,2,20.83884232,0
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C10bT,7,6.242640687,0.757359313
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C14aT,14,7.621320344,6.378679656
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C3aT,6,1,5
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C1bT,3,0,3
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C2aT,5,3.621320344,1.378679656
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C2bT,6,4.622281323,1.377718677
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C18aT,1,0,1
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C27bT,528,435.6934198,92.30658025
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C12aT,176,86.89992296,89.10007704
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C9bT,226,148.2872455,77.71275447
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C0aT,161,104.6391318,56.36086817
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C27aT,310,253.8164444,56.18355557
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C7aT,77,41.39736831,35.60263169
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C14bT,15,1,14
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C9aT,352,233.3371755,118.6628245
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C7bT,116,3.065384141,112.9346159
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C5bT,5421,37.83976902,5383.160231
Altenrhein_Feb_1,Feb,set_1,Altenrhein,F12,C5aT,12662,129.944357,12532.05564
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C0aT,83,104.6391318,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C0bT,1,79,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C10bT,2,6.242640687,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C12aT,79,86.89992296,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C12bT,4,6.242640687,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C14aT,4,7.621320344,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C18bT,260,544.9069797,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C20aT,54,94.3562367,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C20bT,42,311.8142208,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C27bT,324,435.6934198,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C2bT,1,4.622281323,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C3bT,3,15.45768899,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C5aT,22,129.944357,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C5bT,5,37.83976902,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C7aT,6,41.39736831,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C9aT,146,233.3371755,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C9bT,112,148.2872455,0
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C27aT,263,253.8164444,9.183555566
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C7bT,11,3.065384141,7.934615859
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C15aT,9,2,7
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C3aT,3,1,2
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C1bT,1,0,1
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C4aT,2,1,1
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C8aT,815,18.45969005,796.54031
Altenrhein_Feb_2,Feb,set_1,Altenrhein,G1,C8bT,316,20.83884232,295.1611577
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C0bT,1,79,0
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C10bT,1,6.242640687,0
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C12bT,1,6.242640687,0
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C18bT,443,544.9069797,0
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C20bT,90,311.8142208,0
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C3bT,6,15.45768899,0
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C7aT,39,41.39736831,0
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C2bT,11,4.622281323,6.377718677
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C14aT,12,7.621320344,4.378679656
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C18aT,4,0,4
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C2aT,6,3.621320344,2.378679656
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C13aT,5,3.065384141,1.934615859
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C14bT,2,1,1
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C1bT,1,0,1
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C9bT,230,148.2872455,81.71275447
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C12aT,131,86.89992296,44.10007704
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C9aT,268,233.3371755,34.66282445
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C20aT,105,94.3562367,10.6437633
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C27aT,598,253.8164444,344.1835556
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C27bT,634,435.6934198,198.3065802
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C7bT,155,3.065384141,151.9346159
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C0aT,224,104.6391318,119.3608682
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C5bT,6042,37.83976902,6004.160231
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C8aT,5883,18.45969005,5864.54031
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C8bT,2345,20.83884232,2324.161158
Altenrhein_Feb_3,Feb,set_1,Altenrhein,G2,C5aT,14145,129.944357,14015.05564
Chur_Feb_1,Feb,set_1,Chur,F3,C0aT,24,104.6391318,0
Chur_Feb_1,Feb,set_1,Chur,F3,C12aT,17,86.89992296,0
Chur_Feb_1,Feb,set_1,Chur,F3,C12bT,1,6.242640687,0
Chur_Feb_1,Feb,set_1,Chur,F3,C13aT,1,3.065384141,0
Chur_Feb_1,Feb,set_1,Chur,F3,C14aT,2,7.621320344,0
Chur_Feb_1,Feb,set_1,Chur,F3,C15aT,2,2,0
Chur_Feb_1,Feb,set_1,Chur,F3,C18bT,29,544.9069797,0
Chur_Feb_1,Feb,set_1,Chur,F3,C20aT,11,94.3562367,0
Chur_Feb_1,Feb,set_1,Chur,F3,C20bT,10,311.8142208,0
Chur_Feb_1,Feb,set_1,Chur,F3,C27aT,54,253.8164444,0
Chur_Feb_1,Feb,set_1,Chur,F3,C27bT,55,435.6934198,0
Chur_Feb_1,Feb,set_1,Chur,F3,C7aT,11,41.39736831,0
Chur_Feb_1,Feb,set_1,Chur,F3,C9aT,30,233.3371755,0
Chur_Feb_1,Feb,set_1,Chur,F3,C9bT,28,148.2872455,0
Chur_Feb_1,Feb,set_1,Chur,F3,C5aT,760,129.944357,630.055643
Chur_Feb_1,Feb,set_1,Chur,F3,C5bT,283,37.83976902,245.160231
Chur_Feb_2,Feb,set_1,Chur,F4,C0aT,12,104.6391318,0
Chur_Feb_2,Feb,set_1,Chur,F4,C10bT,1,6.242640687,0
Chur_Feb_2,Feb,set_1,Chur,F4,C12aT,12,86.89992296,0
Chur_Feb_2,Feb,set_1,Chur,F4,C12bT,1,6.242640687,0
Chur_Feb_2,Feb,set_1,Chur,F4,C14aT,1,7.621320344,0
Chur_Feb_2,Feb,set_1,Chur,F4,C18bT,34,544.9069797,0
Chur_Feb_2,Feb,set_1,Chur,F4,C20aT,10,94.3562367,0
Chur_Feb_2,Feb,set_1,Chur,F4,C20bT,8,311.8142208,0
Chur_Feb_2,Feb,set_1,Chur,F4,C27aT,29,253.8164444,0
Chur_Feb_2,Feb,set_1,Chur,F4,C27bT,45,435.6934198,0
Chur_Feb_2,Feb,set_1,Chur,F4,C5aT,1,129.944357,0
Chur_Feb_2,Feb,set_1,Chur,F4,C5bT,1,37.83976902,0
Chur_Feb_2,Feb,set_1,Chur,F4,C7aT,5,41.39736831,0
Chur_Feb_2,Feb,set_1,Chur,F4,C8aT,1,18.45969005,0
Chur_Feb_2,Feb,set_1,Chur,F4,C9aT,34,233.3371755,0
Chur_Feb_2,Feb,set_1,Chur,F4,C9bT,11,148.2872455,0
Chur_Feb_2,Feb,set_1,Chur,F4,C7bT,10,3.065384141,6.934615859
Chur_Feb_2,Feb,set_1,Chur,F4,C2aT,1002,3.621320344,998.3786797
Chur_Feb_2,Feb,set_1,Chur,F4,C2bT,2195,4.622281323,2190.377719
Chur_Feb_3,Feb,set_1,Chur,F5,C0aT,11,104.6391318,0
Chur_Feb_3,Feb,set_1,Chur,F5,C12aT,5,86.89992296,0
Chur_Feb_3,Feb,set_1,Chur,F5,C18bT,18,544.9069797,0
Chur_Feb_3,Feb,set_1,Chur,F5,C20aT,15,94.3562367,0
Chur_Feb_3,Feb,set_1,Chur,F5,C20bT,1,311.8142208,0
Chur_Feb_3,Feb,set_1,Chur,F5,C27aT,17,253.8164444,0
Chur_Feb_3,Feb,set_1,Chur,F5,C27bT,35,435.6934198,0
Chur_Feb_3,Feb,set_1,Chur,F5,C7aT,5,41.39736831,0
Chur_Feb_3,Feb,set_1,Chur,F5,C7bT,2,3.065384141,0
Chur_Feb_3,Feb,set_1,Chur,F5,C8aT,1,18.45969005,0
Chur_Feb_3,Feb,set_1,Chur,F5,C9aT,23,233.3371755,0
Chur_Feb_3,Feb,set_1,Chur,F5,C9bT,13,148.2872455,0
Chur_Feb_3,Feb,set_1,Chur,F5,C18aT,1,0,1
Chur_Feb_3,Feb,set_1,Chur,F5,C5bT,112,37.83976902,74.16023098
Chur_Feb_3,Feb,set_1,Chur,F5,C5aT,290,129.944357,160.055643
Geneva_Feb_1,Feb,set_1,Geneva,F6,C0aT,25,104.6391318,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C12aT,28,86.89992296,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C12bT,1,6.242640687,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C13aT,1,3.065384141,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C14aT,4,7.621320344,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C15aT,1,2,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C18bT,68,544.9069797,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C20aT,23,94.3562367,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C20bT,6,311.8142208,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C27aT,84,253.8164444,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C27bT,97,435.6934198,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C3aT,1,1,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C3bT,1,15.45768899,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C5aT,11,129.944357,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C5bT,1,37.83976902,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C7aT,7,41.39736831,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C9aT,49,233.3371755,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C9bT,43,148.2872455,0
Geneva_Feb_1,Feb,set_1,Geneva,F6,C7bT,8,3.065384141,4.934615859
Geneva_Feb_1,Feb,set_1,Geneva,F6,C4bT,2,1,1
Geneva_Feb_1,Feb,set_1,Geneva,F6,C8aT,391,18.45969005,372.54031
Geneva_Feb_1,Feb,set_1,Geneva,F6,C8bT,128,20.83884232,107.1611577
Geneva_Feb_2,Feb,set_1,Geneva,F7,C0aT,15,104.6391318,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C12aT,13,86.89992296,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C14aT,1,7.621320344,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C15aT,1,2,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C18bT,29,544.9069797,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C20aT,9,94.3562367,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C20bT,7,311.8142208,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C27aT,40,253.8164444,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C27bT,40,435.6934198,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C3bT,3,15.45768899,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C5aT,2,129.944357,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C7aT,5,41.39736831,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C9aT,25,233.3371755,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C9bT,17,148.2872455,0
Geneva_Feb_2,Feb,set_1,Geneva,F7,C7bT,7,3.065384141,3.934615859
Geneva_Feb_2,Feb,set_1,Geneva,F7,C8bT,153,20.83884232,132.1611577
Geneva_Feb_2,Feb,set_1,Geneva,F7,C8aT,1340,18.45969005,1321.54031
Laupen_Feb_1,Feb,set_1,Laupen,G3,C10bT,1,6.242640687,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C12aT,31,86.89992296,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C12bT,1,6.242640687,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C13aT,2,3.065384141,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C14bT,1,1,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C18bT,53,544.9069797,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C20aT,21,94.3562367,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C20bT,23,311.8142208,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C27aT,54,253.8164444,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C27bT,120,435.6934198,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C3aT,1,1,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C5aT,10,129.944357,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C7aT,12,41.39736831,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C9aT,44,233.3371755,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C9bT,57,148.2872455,0
Laupen_Feb_1,Feb,set_1,Laupen,G3,C7bT,6,3.065384141,2.934615859
Laupen_Feb_1,Feb,set_1,Laupen,G3,C0bT,161,79,82
Laupen_Feb_1,Feb,set_1,Laupen,G3,C8aT,404,18.45969005,385.54031
Laupen_Feb_1,Feb,set_1,Laupen,G3,C8bT,166,20.83884232,145.1611577
Laupen_Feb_1,Feb,set_1,Laupen,G3,C0aT,1536,104.6391318,1431.360868
Laupen_Feb_2,Feb,set_1,Laupen,G4,C0aT,21,104.6391318,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C10bT,1,6.242640687,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C12aT,26,86.89992296,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C12bT,1,6.242640687,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C14aT,1,7.621320344,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C18bT,37,544.9069797,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C20aT,18,94.3562367,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C20bT,4,311.8142208,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C27aT,84,253.8164444,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C27bT,95,435.6934198,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C3bT,2,15.45768899,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C5aT,5,129.944357,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C5bT,1,37.83976902,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C7aT,9,41.39736831,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C9aT,51,233.3371755,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C9bT,24,148.2872455,0
Laupen_Feb_2,Feb,set_1,Laupen,G4,C14bT,3,1,2
Laupen_Feb_2,Feb,set_1,Laupen,G4,C7bT,17,3.065384141,13.93461586
Laupen_Feb_2,Feb,set_1,Laupen,G4,C8bT,374,20.83884232,353.1611577
Laupen_Feb_2,Feb,set_1,Laupen,G4,C8aT,2308,18.45969005,2289.54031
Laupen_Feb_3,Feb,set_1,Laupen,G5,C0aT,37,104.6391318,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C0bT,5,79,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C10bT,3,6.242640687,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C12aT,20,86.89992296,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C14aT,4,7.621320344,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C15aT,1,2,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C18bT,61,544.9069797,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C20aT,26,94.3562367,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C20bT,8,311.8142208,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C27aT,80,253.8164444,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C27bT,112,435.6934198,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C3aT,1,1,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C3bT,1,15.45768899,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C5aT,5,129.944357,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C5bT,1,37.83976902,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C7aT,8,41.39736831,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C8aT,5,18.45969005,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C8bT,6,20.83884232,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C9aT,45,233.3371755,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C9bT,36,148.2872455,0
Laupen_Feb_3,Feb,set_1,Laupen,G5,C14bT,2,1,1
Laupen_Feb_3,Feb,set_1,Laupen,G5,C18aT,1,0,1
Laupen_Feb_3,Feb,set_1,Laupen,G5,C7bT,15,3.065384141,11.93461586
Laupen_Feb_3,Feb,set_1,Laupen,G5,C2bT,676,4.622281323,671.3777187
Laupen_Feb_3,Feb,set_1,Laupen,G5,C2aT,362,3.621320344,358.3786797
Lugano_Feb_1,Feb,set_1,Lugano,E12,C0aT,25,104.6391318,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C10bT,1,6.242640687,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C12aT,29,86.89992296,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C12bT,1,6.242640687,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C13aT,1,3.065384141,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C14aT,4,7.621320344,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C14bT,1,1,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C18bT,49,544.9069797,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C20aT,13,94.3562367,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C20bT,11,311.8142208,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C27aT,53,253.8164444,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C27bT,84,435.6934198,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C3aT,1,1,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C7aT,12,41.39736831,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C8aT,3,18.45969005,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C8bT,2,20.83884232,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C9aT,44,233.3371755,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C9bT,34,148.2872455,0
Lugano_Feb_1,Feb,set_1,Lugano,E12,C7bT,20,3.065384141,16.93461586
Lugano_Feb_1,Feb,set_1,Lugano,E12,C5aT,1057,129.944357,927.055643
Lugano_Feb_1,Feb,set_1,Lugano,E12,C5bT,482,37.83976902,444.160231
Lugano_Feb_2,Feb,set_1,Lugano,F1,C0aT,104,104.6391318,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C0bT,1,79,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C10bT,5,6.242640687,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C12bT,5,6.242640687,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C15aT,2,2,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C15bT,1,1,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C18bT,217,544.9069797,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C20aT,65,94.3562367,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C20bT,37,311.8142208,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C27bT,358,435.6934198,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C2bT,2,4.622281323,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C8aT,4,18.45969005,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C8bT,2,20.83884232,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C9aT,205,233.3371755,0
Lugano_Feb_2,Feb,set_1,Lugano,F1,C13aT,4,3.065384141,0.934615859
Lugano_Feb_2,Feb,set_1,Lugano,F1,C7aT,47,41.39736831,5.602631693
Lugano_Feb_2,Feb,set_1,Lugano,F1,C14aT,13,7.621320344,5.378679656
Lugano_Feb_2,Feb,set_1,Lugano,F1,C14bT,6,1,5
Lugano_Feb_2,Feb,set_1,Lugano,F1,C9bT,153,148.2872455,4.712754469
Lugano_Feb_2,Feb,set_1,Lugano,F1,C3aT,4,1,3
Lugano_Feb_2,Feb,set_1,Lugano,F1,C7bT,52,3.065384141,48.93461586
Lugano_Feb_2,Feb,set_1,Lugano,F1,C12aT,102,86.89992296,15.10007704
Lugano_Feb_2,Feb,set_1,Lugano,F1,C27aT,267,253.8164444,13.18355557
Lugano_Feb_2,Feb,set_1,Lugano,F1,C5bT,1024,37.83976902,986.160231
Lugano_Feb_2,Feb,set_1,Lugano,F1,C5aT,2354,129.944357,2224.055643
Lugano_Feb_3,Feb,set_1,Lugano,F2,C0bT,59,79,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C12aT,6,86.89992296,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C18bT,14,544.9069797,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C20aT,11,94.3562367,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C20bT,3,311.8142208,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C27aT,15,253.8164444,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C27bT,33,435.6934198,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C3bT,1,15.45768899,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C7aT,4,41.39736831,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C8aT,2,18.45969005,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C9aT,16,233.3371755,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C9bT,5,148.2872455,0
Lugano_Feb_3,Feb,set_1,Lugano,F2,C7bT,11,3.065384141,7.934615859
Lugano_Feb_3,Feb,set_1,Lugano,F2,C6aT,2,0,2
Lugano_Feb_3,Feb,set_1,Lugano,F2,C0aT,683,104.6391318,578.3608682
Lugano_Feb_3,Feb,set_1,Lugano,F2,C5aT,506,129.944357,376.055643
Lugano_Feb_3,Feb,set_1,Lugano,F2,C5bT,190,37.83976902,152.160231
Zurich_Feb_1,Feb,set_1,Zurich,F9,C0aT,11,104.6391318,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C12aT,14,86.89992296,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C13aT,1,3.065384141,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C14aT,2,7.621320344,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C18bT,53,544.9069797,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C20aT,10,94.3562367,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C20bT,3,311.8142208,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C27aT,46,253.8164444,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C27bT,72,435.6934198,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C2aT,1,3.621320344,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C7aT,7,41.39736831,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C8aT,7,18.45969005,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C9aT,45,233.3371755,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C9bT,32,148.2872455,0
Zurich_Feb_1,Feb,set_1,Zurich,F9,C7bT,16,3.065384141,12.93461586
Zurich_Feb_1,Feb,set_1,Zurich,F9,C5aT,1078,129.944357,948.055643
Zurich_Feb_1,Feb,set_1,Zurich,F9,C5bT,420,37.83976902,382.160231
Zurich_Feb_2,Feb,set_1,Zurich,F10,C0aT,32,104.6391318,0
Zurich_Feb_2,Feb,set_1,Zurich,F10,C12aT,29,86.89992296,0
